pair,name,graph_size,operations,sample,wall_ns,allocated_words
1,control.boxed_young.old_ref_store,1,16777216,6,2.014573,2.000001
1,control.boxed_young.old_ref_store,1,16777216,7,2.014687,2.000001
1,control.boxed_young.old_ref_store,1,16777216,8,2.014630,2.000001
1,control.boxed_young.old_ref_store,1,16777216,9,2.014517,2.000001
1,a.boxed_young.changed.depth_1,2,16777216,1,29.361246,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,2,29.417464,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,3,29.394030,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,4,29.402912,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,5,29.381511,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,6,29.398620,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,7,28.793096,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,8,28.089715,6.000001
1,a.boxed_young.changed.depth_1,2,16777216,9,28.070701,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,1,28.322575,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,2,28.316308,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,3,28.319590,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,4,28.421042,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,5,28.504061,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,6,28.450486,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,7,28.450074,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,8,28.453641,6.000001
1,b.boxed_young.changed.depth_1,2,16777216,9,28.452106,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,1,31.407239,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,2,30.970455,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,3,30.867398,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,4,30.858928,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,5,30.778779,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,6,30.796954,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,7,30.865067,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,8,30.881282,6.000001
1,c.boxed_young.changed.depth_1,2,16777216,9,30.962823,6.000001
2,control.int.changed.depth_1,2,16777216,1,20.326311,4.000001
2,control.int.changed.depth_1,2,16777216,2,20.321423,4.000001
2,control.int.changed.depth_1,2,16777216,3,20.316250,4.000001
2,control.int.changed.depth_1,2,16777216,4,20.299609,4.000001
2,control.int.changed.depth_1,2,16777216,5,20.313081,4.000001
2,control.int.changed.depth_1,2,16777216,6,20.291807,4.000001
2,control.int.changed.depth_1,2,16777216,7,20.296994,4.000001
2,control.int.changed.depth_1,2,16777216,8,20.294067,4.000001
2,control.int.changed.depth_1,2,16777216,9,20.296824,4.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,1,34.126103,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,2,34.141010,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,3,34.117036,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,4,34.127240,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,5,33.465810,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,6,32.088820,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,7,32.113263,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,8,32.089062,0.000001
2,incremental.b.raw.int.changed.depth_1,2,16777216,9,32.118862,0.000001
2,b.int.changed.depth_1,2,16777216,1,28.352090,4.000001
2,b.int.changed.depth_1,2,16777216,2,28.310779,4.000001
2,b.int.changed.depth_1,2,16777216,3,28.297833,4.000001
2,b.int.changed.depth_1,2,16777216,4,28.019670,4.000001
2,b.int.changed.depth_1,2,16777216,5,28.061862,4.000001
2,b.int.changed.depth_1,2,16777216,6,28.085410,4.000001
2,b.int.changed.depth_1,2,16777216,7,28.072122,4.000001
2,b.int.changed.depth_1,2,16777216,8,28.062274,4.000001
2,b.int.changed.depth_1,2,16777216,9,28.048575,4.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,1,34.104232,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,2,34.120674,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,3,34.137784,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,4,34.136590,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,5,34.127595,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,6,34.114237,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,7,34.124966,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,8,34.117647,0.000001
2,incremental.c.raw.int.changed.depth_1,2,16777216,9,34.116624,0.000001
2,c.int.changed.depth_1,2,16777216,1,30.675295,4.000001
2,c.int.changed.depth_1,2,16777216,2,30.554943,4.000001
2,c.int.changed.depth_1,2,16777216,3,30.675054,4.000001
2,c.int.changed.depth_1,2,16777216,4,30.682386,4.000001
2,c.int.changed.depth_1,2,16777216,5,30.700804,4.000001
2,c.int.changed.depth_1,2,16777216,6,30.714460,4.000001
2,c.int.changed.depth_1,2,16777216,7,30.684959,4.000001
2,c.int.changed.depth_1,2,16777216,8,30.711362,4.000001
2,c.int.changed.depth_1,2,16777216,9,30.680596,4.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,1,33.782896,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,2,33.801911,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,3,33.793867,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,4,33.782911,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,5,33.769851,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,6,33.779031,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,7,32.194308,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,8,31.675157,0.000001
2,incremental.a.raw.int.changed.depth_1,2,16777216,9,31.660733,0.000001
2,a.int.changed.depth_1,2,16777216,1,28.062829,4.000001
2,a.int.changed.depth_1,2,16777216,2,28.066282,4.000001
2,a.int.changed.depth_1,2,16777216,3,28.089588,4.000001
2,a.int.changed.depth_1,2,16777216,4,28.061393,4.000001
2,a.int.changed.depth_1,2,16777216,5,28.088024,4.000001
2,a.int.changed.depth_1,2,16777216,6,28.084287,4.000001
2,a.int.changed.depth_1,2,16777216,7,28.092686,4.000001
2,a.int.changed.depth_1,2,16777216,8,28.098697,4.000001
2,a.int.changed.depth_1,2,16777216,9,28.090469,4.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,1,41.104016,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,2,41.211123,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,3,41.142883,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,4,38.840412,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,5,37.603442,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,6,37.326629,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,7,36.751160,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,8,36.655194,0.000001
2,incremental.b.raw.boxed_old.changed.depth_1,2,16777216,9,36.662641,0.000001
2,b.boxed_old.changed.depth_1,2,16777216,1,30.235526,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,2,30.272716,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,3,30.248529,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,4,30.250675,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,5,30.553281,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,6,30.710453,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,7,30.145884,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,8,29.951039,4.000001
2,b.boxed_old.changed.depth_1,2,16777216,9,30.158574,4.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,1,36.749952,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,2,37.119094,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,3,37.424982,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,4,37.473498,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,5,37.447876,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,6,37.506283,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,7,37.486373,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,8,37.857404,0.000001
2,incremental.c.raw.boxed_old.changed.depth_1,2,16777216,9,37.084291,0.000001
2,c.boxed_old.changed.depth_1,2,16777216,1,33.094295,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,2,33.047129,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,3,33.053283,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,4,33.075580,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,5,33.072652,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,6,33.047087,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,7,32.904921,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,8,32.712933,4.000001
2,c.boxed_old.changed.depth_1,2,16777216,9,33.255276,4.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,1,37.444650,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,2,37.127435,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,3,37.013294,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,4,37.047798,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,5,37.134413,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,6,37.038390,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,7,37.027661,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,8,37.109970,0.000001
2,incremental.a.raw.boxed_old.changed.depth_1,2,16777216,9,37.147942,0.000001
2,a.boxed_old.changed.depth_1,2,16777216,1,29.234769,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,2,29.283228,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,3,29.320475,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,4,29.326984,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,5,29.380558,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,6,30.312066,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,7,30.140328,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,8,29.562472,4.000001
2,a.boxed_old.changed.depth_1,2,16777216,9,29.635601,4.000001
2,control.int.changed.depth_10,11,16777216,1,43.892925,4.000001
2,control.int.changed.depth_10,11,16777216,2,43.920096,4.000001
2,control.int.changed.depth_10,11,16777216,3,43.948830,4.000001
2,control.int.changed.depth_10,11,16777216,4,44.123354,4.000001
2,control.int.changed.depth_10,11,16777216,5,44.044626,4.000001
2,control.int.changed.depth_10,11,16777216,6,44.096822,4.000001
2,control.int.changed.depth_10,11,16777216,7,43.806381,4.000001
2,control.int.changed.depth_10,11,16777216,8,43.823604,4.000001
2,control.int.changed.depth_10,11,16777216,9,43.803880,4.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,1,106.651299,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,2,106.606734,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,3,106.641153,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,4,105.923533,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,5,105.938199,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,6,105.978131,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,7,106.067887,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,8,106.132148,0.000001
2,incremental.b.raw.int.changed.depth_10,11,8388608,9,105.957156,0.000001
2,b.int.changed.depth_10,11,8388608,1,96.864710,4.000001
2,b.int.changed.depth_10,11,8388608,2,99.404332,4.000001
2,b.int.changed.depth_10,11,8388608,3,99.415786,4.000001
2,b.int.changed.depth_10,11,8388608,4,99.333533,4.000001
2,b.int.changed.depth_10,11,8388608,5,94.109055,4.000001
2,b.int.changed.depth_10,11,8388608,6,89.744219,4.000001
2,b.int.changed.depth_10,11,8388608,7,90.552902,4.000001
2,b.int.changed.depth_10,11,8388608,8,91.483116,4.000001
2,b.int.changed.depth_10,11,8388608,9,94.079752,4.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,1,104.076861,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,2,97.854155,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,3,100.763089,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,4,101.939321,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,5,97.160950,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,6,98.669545,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,7,99.455349,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,8,101.417299,0.000001
2,incremental.c.raw.int.changed.depth_10,11,8388608,9,101.303925,0.000001
2,c.int.changed.depth_10,11,4194304,1,117.727268,4.000002
2,c.int.changed.depth_10,11,4194304,2,116.333467,4.000002
2,c.int.changed.depth_10,11,4194304,3,116.710680,4.000002
2,c.int.changed.depth_10,11,4194304,4,116.980573,4.000002
2,c.int.changed.depth_10,11,4194304,5,117.054924,4.000002
2,c.int.changed.depth_10,11,4194304,6,116.966703,4.000002
2,c.int.changed.depth_10,11,4194304,7,112.335442,4.000002
2,c.int.changed.depth_10,11,4194304,8,108.572237,4.000002
2,c.int.changed.depth_10,11,4194304,9,109.366169,4.000002
2,incremental.a.raw.int.changed.depth_10,11,8388608,1,102.868569,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,2,102.681639,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,3,102.563746,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,4,102.599500,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,5,101.951116,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,6,99.609736,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,7,99.893100,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,8,100.628966,0.000001
2,incremental.a.raw.int.changed.depth_10,11,8388608,9,100.569110,0.000001
2,a.int.changed.depth_10,11,8388608,1,91.317531,4.000001
2,a.int.changed.depth_10,11,8388608,2,96.015469,4.000001
2,a.int.changed.depth_10,11,8388608,3,95.314732,4.000001
2,a.int.changed.depth_10,11,8388608,4,94.725266,4.000001
2,a.int.changed.depth_10,11,8388608,5,91.038487,4.000001
2,a.int.changed.depth_10,11,8388608,6,97.346657,4.000001
2,a.int.changed.depth_10,11,8388608,7,98.015533,4.000001
2,a.int.changed.depth_10,11,8388608,8,93.921187,4.000001
2,a.int.changed.depth_10,11,8388608,9,92.183711,4.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,1,101.405021,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,2,100.906846,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,3,101.823673,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,4,100.019577,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,5,101.009618,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,6,100.243682,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,7,105.978955,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,8,106.434811,0.000001
2,incremental.b.raw.boxed_old.changed.depth_10,11,8388608,9,101.490855,0.000001
2,b.boxed_old.changed.depth_10,11,8388608,1,97.872032,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,2,97.525714,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,3,97.807629,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,4,101.772429,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,5,102.046613,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,6,101.818443,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,7,102.901083,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,8,108.078609,4.000001
2,b.boxed_old.changed.depth_10,11,8388608,9,108.047715,4.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,1,117.080106,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,2,117.464651,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,3,112.812984,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,4,101.496227,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,5,100.816266,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,6,100.039244,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,7,100.103279,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,8,99.657314,0.000001
2,incremental.c.raw.boxed_old.changed.depth_10,11,8388608,9,99.945652,0.000001
2,c.boxed_old.changed.depth_10,11,8388608,1,115.273593,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,2,116.332529,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,3,116.235128,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,4,119.096768,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,5,120.858545,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,6,121.428229,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,7,116.293563,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,8,116.106520,4.000001
2,c.boxed_old.changed.depth_10,11,8388608,9,114.516723,4.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,1,100.748167,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,2,101.487643,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,3,102.412116,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,4,101.855505,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,5,99.925273,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,6,99.944117,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,7,102.330318,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,8,103.357081,0.000001
2,incremental.a.raw.boxed_old.changed.depth_10,11,8388608,9,102.739222,0.000001
2,a.boxed_old.changed.depth_10,11,8388608,1,98.724001,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,2,97.876296,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,3,100.085487,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,4,100.536596,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,5,100.131388,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,6,103.901499,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,7,103.733413,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,8,100.846165,4.000001
2,a.boxed_old.changed.depth_10,11,8388608,9,97.719322,4.000001
2,control.int.changed.depth_100,101,2097152,1,444.790430,4.000005
2,control.int.changed.depth_100,101,2097152,2,447.886009,4.000005
2,control.int.changed.depth_100,101,2097152,3,454.629458,4.000005
2,control.int.changed.depth_100,101,2097152,4,453.920393,4.000005
2,control.int.changed.depth_100,101,2097152,5,453.351504,4.000005
2,control.int.changed.depth_100,101,2097152,6,445.400246,4.000005
2,control.int.changed.depth_100,101,2097152,7,461.719537,4.000005
2,control.int.changed.depth_100,101,2097152,8,513.193640,4.000005
2,control.int.changed.depth_100,101,2097152,9,515.135753,4.000005
2,incremental.b.raw.int.changed.depth_100,101,524288,1,1334.945864,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,2,1416.048235,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,3,1322.601292,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,4,1328.779035,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,5,1333.250111,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,6,1334.096851,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,7,1381.805760,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,8,1366.420747,0.000019
2,incremental.b.raw.int.changed.depth_100,101,524288,9,1337.243702,0.000019
2,b.int.changed.depth_100,101,524288,1,1205.678927,4.000019
2,b.int.changed.depth_100,101,524288,2,1153.974608,4.000019
2,b.int.changed.depth_100,101,524288,3,1148.582214,4.000019
2,b.int.changed.depth_100,101,524288,4,1120.489287,4.000019
2,b.int.changed.depth_100,101,524288,5,1170.395080,4.000019
2,b.int.changed.depth_100,101,524288,6,1147.024250,4.000019
2,b.int.changed.depth_100,101,524288,7,1150.798653,4.000019
2,b.int.changed.depth_100,101,524288,8,1127.599717,4.000019
2,b.int.changed.depth_100,101,524288,9,1158.247414,4.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,1,1442.725988,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,2,1321.970103,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,3,1331.878593,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,4,1320.089268,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,5,1376.781256,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,6,1321.687705,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,7,1337.877620,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,8,1366.971901,0.000019
2,incremental.c.raw.int.changed.depth_100,101,524288,9,1336.639343,0.000019
2,c.int.changed.depth_100,101,524288,1,1370.014161,4.000019
2,c.int.changed.depth_100,101,524288,2,1449.260708,4.000019
2,c.int.changed.depth_100,101,524288,3,1358.154350,4.000019
2,c.int.changed.depth_100,101,524288,4,1372.367933,4.000019
2,c.int.changed.depth_100,101,524288,5,1423.564754,4.000019
2,c.int.changed.depth_100,101,524288,6,1412.780875,4.000019
2,c.int.changed.depth_100,101,524288,7,1392.715149,4.000019
2,c.int.changed.depth_100,101,524288,8,1393.482307,4.000019
2,c.int.changed.depth_100,101,524288,9,1376.397904,4.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,1,1342.359610,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,2,1332.260126,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,3,1461.961801,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,4,1381.994480,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,5,1348.613750,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,6,1369.915026,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,7,1390.392299,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,8,1382.168193,0.000019
2,incremental.a.raw.int.changed.depth_100,101,524288,9,1502.609393,0.000019
2,a.int.changed.depth_100,101,524288,1,1054.987024,4.000019
2,a.int.changed.depth_100,101,524288,2,936.052402,4.000019
2,a.int.changed.depth_100,101,524288,3,895.121048,4.000019
2,a.int.changed.depth_100,101,524288,4,865.865786,4.000019
2,a.int.changed.depth_100,101,524288,5,854.425707,4.000019
2,a.int.changed.depth_100,101,524288,6,852.960511,4.000019
2,a.int.changed.depth_100,101,524288,7,847.982392,4.000019
2,a.int.changed.depth_100,101,524288,8,851.165623,4.000019
2,a.int.changed.depth_100,101,524288,9,858.127351,4.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,1,1019.151568,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,2,988.393822,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,3,986.991836,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,4,999.433269,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,5,1011.752829,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,6,997.632924,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,7,984.372946,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,8,985.854967,0.000019
2,incremental.b.raw.boxed_old.changed.depth_100,101,524288,9,984.916824,0.000019
2,b.boxed_old.changed.depth_100,101,524288,1,909.876235,4.000019
2,b.boxed_old.changed.depth_100,101,524288,2,908.682068,4.000019
2,b.boxed_old.changed.depth_100,101,524288,3,910.024482,4.000019
2,b.boxed_old.changed.depth_100,101,524288,4,911.701136,4.000019
2,b.boxed_old.changed.depth_100,101,524288,5,911.084953,4.000019
2,b.boxed_old.changed.depth_100,101,524288,6,911.043117,4.000019
2,b.boxed_old.changed.depth_100,101,524288,7,912.049927,4.000019
2,b.boxed_old.changed.depth_100,101,524288,8,910.496055,4.000019
2,b.boxed_old.changed.depth_100,101,524288,9,911.252755,4.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,1,1007.072569,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,2,1002.731096,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,3,985.109182,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,4,985.217866,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,5,985.223778,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,6,986.257874,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,7,986.160103,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,8,984.758572,0.000019
2,incremental.c.raw.boxed_old.changed.depth_100,101,524288,9,983.726295,0.000019
2,c.boxed_old.changed.depth_100,101,524288,1,1059.512670,4.000019
2,c.boxed_old.changed.depth_100,101,524288,2,1059.289843,4.000019
2,c.boxed_old.changed.depth_100,101,524288,3,1068.248821,4.000019
2,c.boxed_old.changed.depth_100,101,524288,4,1069.055543,4.000019
2,c.boxed_old.changed.depth_100,101,524288,5,1069.326117,4.000019
2,c.boxed_old.changed.depth_100,101,524288,6,1070.215603,4.000019
2,c.boxed_old.changed.depth_100,101,524288,7,1060.303020,4.000019
2,c.boxed_old.changed.depth_100,101,524288,8,1058.618636,4.000019
2,c.boxed_old.changed.depth_100,101,524288,9,1063.337095,4.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,1,982.870461,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,2,983.508926,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,3,983.404334,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,4,982.927304,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,5,983.827704,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,6,984.814051,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,7,982.667643,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,8,982.767233,0.000019
2,incremental.a.raw.boxed_old.changed.depth_100,101,524288,9,982.351139,0.000019
2,a.boxed_old.changed.depth_100,101,1048576,1,884.990641,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,2,881.244659,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,3,881.152118,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,4,881.259894,4.000010
2,a.boxed_old.changed.depth_100,101,1048576,5,880.650532,4.000010
