pair,name,graph_size,operations,sample,wall_ns,allocated_words
3,incremental.raw.changed.depth_1,2,16777216,3,31.416647,0.000001
3,incremental.raw.changed.depth_1,2,16777216,4,31.726415,0.000001
3,incremental.raw.changed.depth_1,2,16777216,5,31.840926,0.000001
3,incremental.raw.changed.depth_1,2,16777216,6,31.856715,0.000001
3,incremental.raw.changed.depth_1,2,16777216,7,31.898850,0.000001
3,incremental.raw.changed.depth_1,2,16777216,8,31.849495,0.000001
3,incremental.raw.changed.depth_1,2,16777216,9,31.832641,0.000001
3,b.changed.depth_1,2,16777216,1,15.032242,4.000001
3,b.changed.depth_1,2,16777216,2,15.039632,4.000001
3,b.changed.depth_1,2,16777216,3,15.040811,4.000001
3,b.changed.depth_1,2,16777216,4,15.039745,4.000001
3,b.changed.depth_1,2,16777216,5,15.044634,4.000001
3,b.changed.depth_1,2,16777216,6,15.067400,4.000001
3,b.changed.depth_1,2,16777216,7,15.046112,4.000001
3,b.changed.depth_1,2,16777216,8,15.042076,4.000001
3,b.changed.depth_1,2,16777216,9,15.064174,4.000001
3,incremental.raw.changed.depth_10,11,8388608,1,103.228814,0.000001
3,incremental.raw.changed.depth_10,11,8388608,2,100.529803,0.000001
3,incremental.raw.changed.depth_10,11,8388608,3,100.109219,0.000001
3,incremental.raw.changed.depth_10,11,8388608,4,100.234018,0.000001
3,incremental.raw.changed.depth_10,11,8388608,5,100.926883,0.000001
3,incremental.raw.changed.depth_10,11,8388608,6,101.015701,0.000001
3,incremental.raw.changed.depth_10,11,8388608,7,101.059328,0.000001
3,incremental.raw.changed.depth_10,11,8388608,8,100.268011,0.000001
3,incremental.raw.changed.depth_10,11,8388608,9,101.060380,0.000001
3,b.changed.depth_10,11,16777216,1,50.794768,4.000001
3,b.changed.depth_10,11,16777216,2,50.833819,4.000001
3,b.changed.depth_10,11,16777216,3,50.785246,4.000001
3,b.changed.depth_10,11,16777216,4,50.799315,4.000001
3,b.changed.depth_10,11,16777216,5,50.813739,4.000001
3,b.changed.depth_10,11,16777216,6,50.806349,4.000001
3,b.changed.depth_10,11,16777216,7,50.834885,4.000001
3,b.changed.depth_10,11,16777216,8,50.811877,4.000001
3,b.changed.depth_10,11,16777216,9,50.840143,4.000001
3,incremental.raw.changed.depth_100,101,524288,1,1040.954430,0.000019
3,incremental.raw.changed.depth_100,101,524288,2,1031.940428,0.000019
3,incremental.raw.changed.depth_100,101,524288,3,1032.195996,0.000019
3,incremental.raw.changed.depth_100,101,524288,4,1028.392489,0.000019
3,incremental.raw.changed.depth_100,101,524288,5,1029.430223,0.000019
3,incremental.raw.changed.depth_100,101,524288,6,1027.538474,0.000019
3,incremental.raw.changed.depth_100,101,524288,7,1028.493898,0.000019
3,incremental.raw.changed.depth_100,101,524288,8,1029.020041,0.000019
3,incremental.raw.changed.depth_100,101,524288,9,1058.601356,0.000019
3,b.changed.depth_100,101,2097152,1,371.195256,4.000005
3,b.changed.depth_100,101,2097152,2,371.208671,4.000005
3,b.changed.depth_100,101,2097152,3,370.662178,4.000005
3,b.changed.depth_100,101,2097152,4,370.486305,4.000005
3,b.changed.depth_100,101,2097152,5,371.073725,4.000005
3,b.changed.depth_100,101,2097152,6,371.546776,4.000005
3,b.changed.depth_100,101,2097152,7,371.594410,4.000005
3,b.changed.depth_100,101,2097152,8,369.350914,4.000005
3,b.changed.depth_100,101,2097152,9,371.874421,4.000005
3,incremental.raw.cutoff.depth_10,12,16777216,1,32.688860,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,2,32.697329,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,3,32.687240,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,4,32.502712,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,5,30.661454,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,6,30.647342,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,7,30.641502,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,8,30.616093,0.000001
3,incremental.raw.cutoff.depth_10,12,16777216,9,30.647101,0.000001
3,b.cutoff.depth_10,12,16777216,1,11.474128,4.000001
3,b.cutoff.depth_10,12,16777216,2,11.499225,4.000001
3,b.cutoff.depth_10,12,16777216,3,11.487060,4.000001
3,b.cutoff.depth_10,12,16777216,4,11.489036,4.000001
3,b.cutoff.depth_10,12,16777216,5,11.495899,4.000001
3,b.cutoff.depth_10,12,16777216,6,11.485525,4.000001
3,b.cutoff.depth_10,12,16777216,7,11.489632,4.000001
3,b.cutoff.depth_10,12,16777216,8,11.487771,4.000001
