name,operations,sample,wall_ns,allocated_words
eta_signal_map.child_change.10000,16,3,60985445.976257,6993791.250000
eta_signal_map.child_change.10000,16,4,57694807.648659,6993791.250000
eta_signal_map.child_change.10000,16,5,57345747.947693,6993791.250000
eta_signal_map.child_change.10000,16,6,61209186.911583,6993791.250000
eta_signal_map.child_change.10000,16,7,58527365.326881,6993791.250000
eta_signal_map.child_change.10000,16,8,56816071.271896,6993791.250000
eta_signal_map.child_change.10000,16,9,62901869.416237,6993791.250000
incr_map.child_change.10000,8388608,1,93.042360,78.000001
incr_map.child_change.10000,8388608,2,89.055192,78.000001
incr_map.child_change.10000,8388608,3,89.875698,78.000001
incr_map.child_change.10000,8388608,4,90.203400,78.000001
incr_map.child_change.10000,8388608,5,90.788717,78.000001
incr_map.child_change.10000,8388608,6,95.915908,78.000001
incr_map.child_change.10000,8388608,7,93.200327,78.000001
incr_map.child_change.10000,8388608,8,92.808847,78.000001
incr_map.child_change.10000,8388608,9,94.140432,78.000001
eta_signal_map.data_change.10000,64,1,14419935.643673,2571401.312500
eta_signal_map.data_change.10000,64,2,13808060.437441,2571401.312500
eta_signal_map.data_change.10000,64,3,14151312.410831,2571401.312500
eta_signal_map.data_change.10000,64,4,13598997.145891,2571401.312500
eta_signal_map.data_change.10000,64,5,13731874.525547,2571401.312500
eta_signal_map.data_change.10000,64,6,14062140.136957,2571401.312500
eta_signal_map.data_change.10000,64,7,13811171.054840,2571401.312500
eta_signal_map.data_change.10000,64,8,14026187.360287,2571401.312500
eta_signal_map.data_change.10000,64,9,13810578.733683,2571401.312500
incr_map.data_change.10000,2097152,1,264.479127,180.000005
incr_map.data_change.10000,2097152,2,260.892307,180.000005
incr_map.data_change.10000,2097152,3,264.697633,180.000005
incr_map.data_change.10000,2097152,4,260.652541,180.000005
incr_map.data_change.10000,2097152,5,256.878366,180.000005
incr_map.data_change.10000,2097152,6,270.990427,180.000005
incr_map.data_change.10000,2097152,7,270.939836,180.000005
incr_map.data_change.10000,2097152,8,255.044029,180.000005
incr_map.data_change.10000,2097152,9,256.753424,180.000005
eta_signal.dynamic.switch,32768,1,20724.517526,16339.002563
eta_signal.dynamic.switch,32768,2,20797.822799,16339.002563
eta_signal.dynamic.switch,32768,3,20895.451598,16339.002563
eta_signal.dynamic.switch,32768,4,20960.236725,16339.002563
eta_signal.dynamic.switch,32768,5,20953.157218,16339.002563
eta_signal.dynamic.switch,32768,6,21188.141545,16339.002563
eta_signal.dynamic.switch,32768,7,20984.007278,16339.002563
eta_signal.dynamic.switch,32768,8,20907.311409,16339.002563
eta_signal.dynamic.switch,32768,9,21072.788513,16339.002563
incremental.dynamic.switch,4194304,1,124.408928,43.000002
incremental.dynamic.switch,4194304,2,124.491010,43.000002
incremental.dynamic.switch,4194304,3,125.008114,43.000002
incremental.dynamic.switch,4194304,4,130.168928,43.000002
incremental.dynamic.switch,4194304,5,126.435509,43.000002
incremental.dynamic.switch,4194304,6,126.180623,43.000002
incremental.dynamic.switch,4194304,7,126.647478,43.000002
incremental.dynamic.switch,4194304,8,125.846384,43.000002
incremental.dynamic.switch,4194304,9,123.080952,43.000002
eta_signal.cutoff.depth_10,32768,1,11633.113900,9780.002563
eta_signal.cutoff.depth_10,32768,2,11574.091332,9780.002563
eta_signal.cutoff.depth_10,32768,3,11654.476111,9780.002563
eta_signal.cutoff.depth_10,32768,4,11630.130757,9780.002563
eta_signal.cutoff.depth_10,32768,5,11607.458873,9780.002563
eta_signal.cutoff.depth_10,32768,6,11662.807083,9780.002563
eta_signal.cutoff.depth_10,32768,7,11687.923688,9780.002563
eta_signal.cutoff.depth_10,32768,8,11658.201402,9780.002563
eta_signal.cutoff.depth_10,32768,9,11914.002243,9780.002563
incremental.cutoff.depth_10,16777216,1,31.147010,0.000001
incremental.cutoff.depth_10,16777216,2,30.683452,0.000001
incremental.cutoff.depth_10,16777216,3,31.052110,0.000001
incremental.cutoff.depth_10,16777216,4,31.177464,0.000001
incremental.cutoff.depth_10,16777216,5,31.056516,0.000001
incremental.cutoff.depth_10,16777216,6,30.748311,0.000001
incremental.cutoff.depth_10,16777216,7,33.114731,0.000001
incremental.cutoff.depth_10,16777216,8,31.789611,0.000001
incremental.cutoff.depth_10,16777216,9,30.732636,0.000001
eta_signal.changed.depth_100,8192,1,72507.420555,49043.010254
eta_signal.changed.depth_100,8192,2,72577.531682,49043.010254
eta_signal.changed.depth_100,8192,3,73285.889812,49043.010254
eta_signal.changed.depth_100,8192,4,72024.296969,49043.010254
eta_signal.changed.depth_100,8192,5,71079.353802,49043.010254
eta_signal.changed.depth_100,8192,6,71970.454883,49043.010254
eta_signal.changed.depth_100,8192,7,72015.245678,49043.010254
eta_signal.changed.depth_100,8192,8,72783.674113,49043.010254
eta_signal.changed.depth_100,8192,9,72827.388067,49043.010254
incremental.changed.depth_100,524288,1,1012.821031,0.000019
incremental.changed.depth_100,524288,2,1013.639121,0.000019
incremental.changed.depth_100,524288,3,994.572019,0.000019
incremental.changed.depth_100,524288,4,981.103767,0.000019
incremental.changed.depth_100,524288,5,982.035090,0.000019
incremental.changed.depth_100,524288,6,981.140147,0.000019
incremental.changed.depth_100,524288,7,982.606707,0.000019
incremental.changed.depth_100,524288,8,981.365247,0.000019
incremental.changed.depth_100,524288,9,983.259270,0.000019
eta_signal.changed.depth_10,65536,1,14543.275029,12287.001282
eta_signal.changed.depth_10,65536,2,14614.503016,12287.001282
eta_signal.changed.depth_10,65536,3,14570.603525,12287.001282
eta_signal.changed.depth_10,65536,4,14743.101929,12287.001282
eta_signal.changed.depth_10,65536,5,14729.066606,12287.001282
eta_signal.changed.depth_10,65536,6,14682.616893,12287.001282
eta_signal.changed.depth_10,65536,7,14624.009054,12287.001282
eta_signal.changed.depth_10,65536,8,14748.060494,12287.001282
eta_signal.changed.depth_10,65536,9,14717.086742,12287.001282
incremental.changed.depth_10,8388608,1,97.188831,0.000001
incremental.changed.depth_10,8388608,2,95.408211,0.000001
incremental.changed.depth_10,8388608,3,97.466454,0.000001
incremental.changed.depth_10,8388608,4,96.743491,0.000001
incremental.changed.depth_10,8388608,5,95.677024,0.000001
incremental.changed.depth_10,8388608,6,96.059097,0.000001
incremental.changed.depth_10,8388608,7,98.092670,0.000001
incremental.changed.depth_10,8388608,8,98.066948,0.000001
incremental.changed.depth_10,8388608,9,96.207486,0.000001
eta_signal.changed.depth_1,65536,1,10939.191270,8795.001282
eta_signal.changed.depth_1,65536,2,10905.852832,8795.001282
eta_signal.changed.depth_1,65536,3,10914.489394,8795.001282
eta_signal.changed.depth_1,65536,4,10898.100300,8795.001282
eta_signal.changed.depth_1,65536,5,10844.436474,8795.001282
eta_signal.changed.depth_1,65536,6,10873.292922,8795.001282
eta_signal.changed.depth_1,65536,7,10899.599147,8795.001282
eta_signal.changed.depth_1,65536,8,10885.709344,8795.001282
eta_signal.changed.depth_1,65536,9,10880.172340,8795.001282
incremental.changed.depth_1,16777216,1,33.273935,0.000001
incremental.changed.depth_1,16777216,2,32.380640,0.000001
incremental.changed.depth_1,16777216,3,32.400848,0.000001
incremental.changed.depth_1,16777216,4,32.374984,0.000001
incremental.changed.depth_1,16777216,5,32.211005,0.000001
incremental.changed.depth_1,16777216,6,31.948630,0.000001
incremental.changed.depth_1,16777216,7,32.267522,0.000001
incremental.changed.depth_1,16777216,8,32.358471,0.000001
incremental.changed.depth_1,16777216,9,32.435707,0.000001
