name,operations,sample,wall_ns,allocated_words
incremental.changed.depth_100,1048576,3,986.924988,0.000010
incremental.changed.depth_100,1048576,4,984.481630,0.000010
incremental.changed.depth_100,1048576,5,987.870180,0.000010
incremental.changed.depth_100,1048576,6,984.975941,0.000010
incremental.changed.depth_100,1048576,7,986.407258,0.000010
incremental.changed.depth_100,1048576,8,989.028877,0.000010
incremental.changed.depth_100,1048576,9,986.376790,0.000010
eta_signal.changed.depth_100,8192,1,73707.051342,49043.010254
eta_signal.changed.depth_100,8192,2,72538.940003,49043.010254
eta_signal.changed.depth_100,8192,3,73681.643698,49043.010254
eta_signal.changed.depth_100,8192,4,71912.480053,49043.010254
eta_signal.changed.depth_100,8192,5,71451.882832,49043.010254
eta_signal.changed.depth_100,8192,6,72958.733654,49043.010254
eta_signal.changed.depth_100,8192,7,72002.061643,49043.010254
eta_signal.changed.depth_100,8192,8,71932.154242,49043.010254
eta_signal.changed.depth_100,8192,9,72308.117524,49043.010254
incremental.cutoff.depth_10,16777216,1,33.801854,0.000001
incremental.cutoff.depth_10,16777216,2,33.318457,0.000001
incremental.cutoff.depth_10,16777216,3,33.333066,0.000001
incremental.cutoff.depth_10,16777216,4,33.282589,0.000001
incremental.cutoff.depth_10,16777216,5,33.352975,0.000001
incremental.cutoff.depth_10,16777216,6,33.335681,0.000001
incremental.cutoff.depth_10,16777216,7,33.338310,0.000001
incremental.cutoff.depth_10,16777216,8,33.293659,0.000001
incremental.cutoff.depth_10,16777216,9,33.328234,0.000001
eta_signal.cutoff.depth_10,65536,1,11666.565115,9780.001282
eta_signal.cutoff.depth_10,65536,2,11690.368410,9780.001282
eta_signal.cutoff.depth_10,65536,3,11721.542251,9780.001282
eta_signal.cutoff.depth_10,65536,4,11643.493053,9780.001282
eta_signal.cutoff.depth_10,65536,5,11645.017366,9780.001282
eta_signal.cutoff.depth_10,65536,6,11547.850590,9780.001282
eta_signal.cutoff.depth_10,65536,7,11586.242181,9780.001282
eta_signal.cutoff.depth_10,65536,8,11592.619558,9780.001282
eta_signal.cutoff.depth_10,65536,9,11607.404304,9780.001282
incr_map.data_change.10000,2097152,1,273.030309,180.000005
incr_map.data_change.10000,2097152,2,274.521767,180.000005
incr_map.data_change.10000,2097152,3,264.793357,180.000005
incr_map.data_change.10000,2097152,4,256.118369,180.000005
incr_map.data_change.10000,2097152,5,262.320896,180.000005
incr_map.data_change.10000,2097152,6,259.043645,180.000005
incr_map.data_change.10000,2097152,7,259.431886,180.000005
incr_map.data_change.10000,2097152,8,264.465825,180.000005
incr_map.data_change.10000,2097152,9,264.546316,180.000005
eta_signal_map.data_change.10000,32,1,15557058.155537,2571402.625000
eta_signal_map.data_change.10000,32,2,15998192.131519,2571402.625000
eta_signal_map.data_change.10000,32,3,16506530.344486,2571402.625000
eta_signal_map.data_change.10000,32,4,16092970.967293,2571402.625000
eta_signal_map.data_change.10000,32,5,15999495.983124,2571402.625000
eta_signal_map.data_change.10000,32,6,14956064.522266,2571402.625000
eta_signal_map.data_change.10000,32,7,15480600.297451,2571402.625000
eta_signal_map.data_change.10000,32,8,15290096.402168,2571402.625000
eta_signal_map.data_change.10000,32,9,16720846.295357,2571402.625000
incr_map.child_change.10000,8388608,1,90.043670,78.000001
incr_map.child_change.10000,8388608,2,89.082619,78.000001
incr_map.child_change.10000,8388608,3,92.150344,78.000001
incr_map.child_change.10000,8388608,4,92.876661,78.000001
incr_map.child_change.10000,8388608,5,90.874664,78.000001
incr_map.child_change.10000,8388608,6,91.061111,78.000001
incr_map.child_change.10000,8388608,7,92.491035,78.000001
incr_map.child_change.10000,8388608,8,93.168978,78.000001
incr_map.child_change.10000,8388608,9,95.142838,78.000001
eta_signal_map.child_change.10000,8,1,66455245.018005,6993796.500000
eta_signal_map.child_change.10000,8,2,64381122.589111,6993796.500000
eta_signal_map.child_change.10000,8,3,62041521.072388,6993796.500000
eta_signal_map.child_change.10000,8,4,64382374.286652,6993796.500000
eta_signal_map.child_change.10000,8,5,70165991.783142,6993796.500000
eta_signal_map.child_change.10000,8,6,61332136.392593,6993796.500000
eta_signal_map.child_change.10000,8,7,68961262.702942,6993796.500000
eta_signal_map.child_change.10000,8,8,60416251.420975,6993796.500000
eta_signal_map.child_change.10000,8,9,64326226.711273,6993796.500000
incremental.changed.depth_1,16777216,1,34.432347,0.000001
incremental.changed.depth_1,16777216,2,34.309920,0.000001
incremental.changed.depth_1,16777216,3,34.301337,0.000001
incremental.changed.depth_1,16777216,4,34.294487,0.000001
incremental.changed.depth_1,16777216,5,34.340090,0.000001
incremental.changed.depth_1,16777216,6,34.327797,0.000001
incremental.changed.depth_1,16777216,7,34.262470,0.000001
incremental.changed.depth_1,16777216,8,32.726163,0.000001
incremental.changed.depth_1,16777216,9,32.602969,0.000001
eta_signal.changed.depth_1,65536,1,11123.291188,8795.001282
eta_signal.changed.depth_1,65536,2,11052.230548,8795.001282
eta_signal.changed.depth_1,65536,3,10983.443644,8795.001282
eta_signal.changed.depth_1,65536,4,11031.403119,8795.001282
eta_signal.changed.depth_1,65536,5,11020.827515,8795.001282
eta_signal.changed.depth_1,65536,6,11060.943507,8795.001282
eta_signal.changed.depth_1,65536,7,10972.475138,8795.001282
eta_signal.changed.depth_1,65536,8,11023.726984,8795.001282
eta_signal.changed.depth_1,65536,9,11012.529285,8795.001282
incremental.dynamic.switch,4194304,1,122.674180,43.000002
incremental.dynamic.switch,4194304,2,126.888040,43.000002
incremental.dynamic.switch,4194304,3,122.139681,43.000002
incremental.dynamic.switch,4194304,4,122.768881,43.000002
incremental.dynamic.switch,4194304,5,124.346741,43.000002
incremental.dynamic.switch,4194304,6,125.805343,43.000002
incremental.dynamic.switch,4194304,7,131.983256,43.000002
incremental.dynamic.switch,4194304,8,133.955950,43.000002
incremental.dynamic.switch,4194304,9,124.488110,43.000002
eta_signal.dynamic.switch,32768,1,21574.618586,16339.002563
eta_signal.dynamic.switch,32768,2,21620.791813,16339.002563
eta_signal.dynamic.switch,32768,3,21810.672479,16339.002563
eta_signal.dynamic.switch,32768,4,21554.566047,16339.002563
eta_signal.dynamic.switch,32768,5,21605.861548,16339.002563
eta_signal.dynamic.switch,32768,6,21669.067792,16339.002563
eta_signal.dynamic.switch,32768,7,21787.229343,16339.002563
eta_signal.dynamic.switch,32768,8,21670.683054,16339.002563
eta_signal.dynamic.switch,32768,9,21566.804207,16339.002563
incremental.changed.depth_10,8388608,1,104.452255,0.000001
incremental.changed.depth_10,8388608,2,96.442704,0.000001
incremental.changed.depth_10,8388608,3,99.472430,0.000001
incremental.changed.depth_10,8388608,4,97.613110,0.000001
incremental.changed.depth_10,8388608,5,96.916182,0.000001
incremental.changed.depth_10,8388608,6,98.636008,0.000001
incremental.changed.depth_10,8388608,7,96.662177,0.000001
incremental.changed.depth_10,8388608,8,95.862504,0.000001
incremental.changed.depth_10,8388608,9,98.210108,0.000001
eta_signal.changed.depth_10,65536,1,14706.314687,12287.001282
eta_signal.changed.depth_10,65536,2,14657.391148,12287.001282
eta_signal.changed.depth_10,65536,3,14658.719010,12287.001282
eta_signal.changed.depth_10,65536,4,14744.415239,12287.001282
eta_signal.changed.depth_10,65536,5,14692.141121,12287.001282
eta_signal.changed.depth_10,65536,6,14703.429770,12287.001282
eta_signal.changed.depth_10,65536,7,14631.881641,12287.001282
eta_signal.changed.depth_10,65536,8,14683.988411,12287.001282
eta_signal.changed.depth_10,65536,9,14632.583770,12287.001282
