name,operations,sample,wall_ns,allocated_words
incremental.cutoff.depth_10,16777216,8,32.130245,0.000001
incremental.cutoff.depth_10,16777216,9,32.129407,0.000001
eta_signal.cutoff.depth_10,524288,1,1229.770533,432.000019
eta_signal.cutoff.depth_10,524288,2,1229.312602,432.000019
eta_signal.cutoff.depth_10,524288,3,1229.000191,432.000019
eta_signal.cutoff.depth_10,524288,4,1232.729119,432.000019
eta_signal.cutoff.depth_10,524288,5,1215.940301,432.000019
eta_signal.cutoff.depth_10,524288,6,1206.035449,432.000019
eta_signal.cutoff.depth_10,524288,7,1214.372787,432.000019
eta_signal.cutoff.depth_10,524288,8,1243.038241,432.000019
eta_signal.cutoff.depth_10,524288,9,1217.010322,432.000019
incremental.dynamic.switch,4194304,1,144.491423,49.000002
incremental.dynamic.switch,4194304,2,145.661829,49.000002
incremental.dynamic.switch,4194304,3,143.905879,49.000002
incremental.dynamic.switch,4194304,4,146.972866,49.000002
incremental.dynamic.switch,4194304,5,145.167803,49.000002
incremental.dynamic.switch,4194304,6,145.385002,49.000002
incremental.dynamic.switch,4194304,7,147.653850,49.000002
incremental.dynamic.switch,4194304,8,142.543570,49.000002
incremental.dynamic.switch,4194304,9,146.155855,49.000002
eta_signal.dynamic.switch,524288,1,2317.264716,645.000523
eta_signal.dynamic.switch,524288,2,2683.566890,653.001057
eta_signal.dynamic.switch,524288,3,3035.648206,645.000523
eta_signal.dynamic.switch,524288,4,3405.908956,645.000523
eta_signal.dynamic.switch,524288,5,3759.586434,645.000523
eta_signal.dynamic.switch,524288,6,4187.994364,661.000546
eta_signal.dynamic.switch,524288,7,4470.693511,645.000544
eta_signal.dynamic.switch,524288,8,4836.250355,645.001501
eta_signal.dynamic.switch,524288,9,5202.066404,645.000544
incr_map.data_change.10000,2097152,1,283.109102,186.000005
incr_map.data_change.10000,2097152,2,290.551611,186.000005
incr_map.data_change.10000,2097152,3,294.772235,186.000005
incr_map.data_change.10000,2097152,4,288.236606,186.000005
incr_map.data_change.10000,2097152,5,295.147970,186.000005
incr_map.data_change.10000,2097152,6,293.365474,186.000005
incr_map.data_change.10000,2097152,7,285.884425,186.000005
incr_map.data_change.10000,2097152,8,296.438770,186.000005
incr_map.data_change.10000,2097152,9,291.935976,186.000005
eta_signal_map.data_change.10000,4096,1,200302.223675,740.002441
eta_signal_map.data_change.10000,4096,2,199277.536012,740.002441
eta_signal_map.data_change.10000,4096,3,199620.320927,740.002441
eta_signal_map.data_change.10000,4096,4,199536.851142,740.002441
eta_signal_map.data_change.10000,4096,5,200176.553335,740.002441
eta_signal_map.data_change.10000,4096,6,199647.271074,740.002441
eta_signal_map.data_change.10000,4096,7,199728.063308,740.002441
eta_signal_map.data_change.10000,4096,8,199422.123842,740.002441
eta_signal_map.data_change.10000,4096,9,199546.921067,740.002441
incr_map.data_change.100000,2097152,1,347.405944,234.000005
incr_map.data_change.100000,2097152,2,351.230142,234.000005
incr_map.data_change.100000,2097152,3,352.444204,234.000005
incr_map.data_change.100000,2097152,4,351.530957,234.000005
incr_map.data_change.100000,2097152,5,350.467758,234.000005
incr_map.data_change.100000,2097152,6,347.856030,234.000005
incr_map.data_change.100000,2097152,7,345.655849,234.000005
incr_map.data_change.100000,2097152,8,351.230142,234.000005
incr_map.data_change.100000,2097152,9,354.517056,234.000005
eta_signal_map.data_change.100000,128,1,4489507.526159,832.078125
eta_signal_map.data_change.100000,128,2,4537858.068943,832.078125
eta_signal_map.data_change.100000,128,3,4460750.147700,832.078125
eta_signal_map.data_change.100000,128,4,4473142.325878,832.078125
eta_signal_map.data_change.100000,128,5,4491960.629821,832.078125
eta_signal_map.data_change.100000,128,6,4461437.463760,832.078125
eta_signal_map.data_change.100000,128,7,4488140.344620,832.078125
eta_signal_map.data_change.100000,128,8,4406038.671732,832.078125
eta_signal_map.data_change.100000,128,9,4500804.468989,832.078125
incr_map.membership_change.10000,2097152,1,463.148126,349.500005
incr_map.membership_change.10000,2097152,2,465.234848,349.500005
incr_map.membership_change.10000,2097152,3,467.820200,349.500005
incr_map.membership_change.10000,2097152,4,468.169219,349.500005
incr_map.membership_change.10000,2097152,5,472.558099,349.500005
incr_map.membership_change.10000,2097152,6,477.637741,349.500005
incr_map.membership_change.10000,2097152,7,469.104293,349.500005
incr_map.membership_change.10000,2097152,8,474.261242,349.500005
incr_map.membership_change.10000,2097152,9,473.921773,349.500005
eta_signal_map.membership_change.10000,4096,1,178959.977347,995.002441
eta_signal_map.membership_change.10000,4096,2,181140.145287,999.002686
eta_signal_map.membership_change.10000,4096,3,179056.136403,995.002441
eta_signal_map.membership_change.10000,4096,4,177337.438799,995.002441
eta_signal_map.membership_change.10000,4096,5,177075.911779,995.002441
eta_signal_map.membership_change.10000,4096,6,188609.643374,1003.002686
eta_signal_map.membership_change.10000,4096,7,213337.130845,995.002441
eta_signal_map.membership_change.10000,4096,8,210445.548873,995.002441
eta_signal_map.membership_change.10000,4096,9,209877.442103,995.002441
incr_map.membership_change.100000,1048576,1,590.988975,439.500010
incr_map.membership_change.100000,1048576,2,585.219368,439.500010
incr_map.membership_change.100000,1048576,3,577.577566,439.500010
incr_map.membership_change.100000,1048576,4,581.923359,439.500010
incr_map.membership_change.100000,1048576,5,582.753273,439.500010
incr_map.membership_change.100000,1048576,6,564.397851,439.500010
incr_map.membership_change.100000,1048576,7,555.929091,439.500010
incr_map.membership_change.100000,1048576,8,567.687039,439.500010
incr_map.membership_change.100000,1048576,9,570.395514,439.500010
eta_signal_map.membership_change.100000,128,1,4282750.189304,1128.078125
eta_signal_map.membership_change.100000,128,2,6685515.865684,1132.085938
eta_signal_map.membership_change.100000,128,3,5389796.569943,1128.078125
eta_signal_map.membership_change.100000,128,4,6277976.557612,1128.078125
eta_signal_map.membership_change.100000,128,5,16822585.836053,1128.078125
eta_signal_map.membership_change.100000,128,6,29122920.706868,1136.085938
eta_signal_map.membership_change.100000,128,7,4407703.876495,1128.078125
eta_signal_map.membership_change.100000,128,8,4317507.147789,1128.078125
eta_signal_map.membership_change.100000,128,9,4447076.469660,1128.078125
incr_map.child_change.10000,4194304,1,115.151181,84.000002
incr_map.child_change.10000,4194304,2,109.837515,84.000002
incr_map.child_change.10000,4194304,3,113.086458,84.000002
incr_map.child_change.10000,4194304,4,112.747159,84.000002
incr_map.child_change.10000,4194304,5,111.069198,84.000002
incr_map.child_change.10000,4194304,6,110.846997,84.000002
incr_map.child_change.10000,4194304,7,110.938799,84.000002
incr_map.child_change.10000,4194304,8,111.767747,84.000002
incr_map.child_change.10000,4194304,9,112.628470,84.000002
eta_signal_map.child_change.10000,1024,1,842896.290123,434.009766
eta_signal_map.child_change.10000,1024,2,846081.878990,434.009766
eta_signal_map.child_change.10000,1024,3,843687.448651,434.009766
eta_signal_map.child_change.10000,1024,4,842428.766191,434.009766
eta_signal_map.child_change.10000,1024,5,848262.803629,434.009766
eta_signal_map.child_change.10000,1024,6,846740.324050,434.009766
eta_signal_map.child_change.10000,1024,7,844920.054078,434.009766
eta_signal_map.child_change.10000,1024,8,848328.229040,434.009766
eta_signal_map.child_change.10000,1024,9,845830.189064,434.009766
incr_map.child_change.100000,4194304,1,124.745156,108.000002
incr_map.child_change.100000,4194304,2,128.824468,108.000002
incr_map.child_change.100000,4194304,3,130.060187,108.000002
incr_map.child_change.100000,4194304,4,128.360966,108.000002
incr_map.child_change.100000,4194304,5,128.645411,108.000002
incr_map.child_change.100000,4194304,6,129.971511,108.000002
incr_map.child_change.100000,4194304,7,129.077421,108.000002
incr_map.child_change.100000,4194304,8,127.025828,108.000002
incr_map.child_change.100000,4194304,9,121.940843,108.000002
eta_signal_map.child_change.100000,32,1,28437376.022339,458.312500
eta_signal_map.child_change.100000,32,2,28871595.859528,458.312500
eta_signal_map.child_change.100000,32,3,28538316.488266,458.312500
eta_signal_map.child_change.100000,32,4,28882503.509521,458.312500
eta_signal_map.child_change.100000,32,5,29115222.394466,458.312500
eta_signal_map.child_change.100000,32,6,28867594.897747,458.312500
eta_signal_map.child_change.100000,32,7,28634279.966354,458.312500
eta_signal_map.child_change.100000,32,8,28338186.442852,458.312500
eta_signal_map.child_change.100000,32,9,28881721.198559,458.312500
