attack_id,second,rss_kb,live_words,minor_words_delta,major_words_delta,user_cpu_seconds_delta,system_cpu_seconds_delta,fd_count,fiber_count,stream_active,stream_cancelled,stream_live,frames_seen,dropped_frames,alloc_words_per_admitted_frame_active,disconnected,error_class
goaway_churn,5,36996,10090,4010490,22560,0.009742,0.006371,4,0,0,0,0,12,10,15.50,true,connection_closed
goaway_churn,6,36996,10090,4010490,22560,0.009742,0.006551,4,0,0,0,0,14,12,15.50,true,connection_closed
goaway_churn,7,36996,10090,4010490,22560,0.009742,0.006720,4,0,0,0,0,16,14,15.50,true,connection_closed
goaway_churn,8,36996,10090,4010490,22560,0.009742,0.006902,4,0,0,0,0,18,16,15.50,true,connection_closed
goaway_churn,9,36996,10090,4010490,22560,0.009742,0.007088,4,0,0,0,0,20,18,15.50,true,connection_closed
goaway_churn,10,36996,10090,4010490,22560,0.009742,0.007277,4,0,0,0,0,22,20,15.50,true,connection_closed
goaway_churn,11,36996,10090,4010490,22560,0.009742,0.007470,4,0,0,0,0,24,22,15.50,true,connection_closed
goaway_churn,12,36996,10090,4010490,22560,0.009742,0.007647,4,0,0,0,0,26,24,15.50,true,connection_closed
goaway_churn,13,36996,10090,4010490,22560,0.009742,0.007843,4,0,0,0,0,28,26,15.50,true,connection_closed
goaway_churn,14,36996,10090,4010490,22560,0.009742,0.008003,4,0,0,0,0,30,28,15.50,true,connection_closed
goaway_churn,15,36996,10090,4010490,22560,0.009742,0.008178,4,0,0,0,0,32,30,15.50,true,connection_closed
goaway_churn,16,36996,10090,4010490,22560,0.009742,0.008373,4,0,0,0,0,34,32,15.50,true,connection_closed
goaway_churn,17,36996,10090,4010490,22560,0.009886,0.008443,4,0,0,0,0,36,34,15.50,true,connection_closed
goaway_churn,18,36996,10090,4010490,22560,0.010090,0.008443,4,0,0,0,0,38,36,15.50,true,connection_closed
goaway_churn,19,36996,10090,4010490,22560,0.010276,0.008443,4,0,0,0,0,40,38,15.50,true,connection_closed
goaway_churn,20,36996,10090,4010490,22560,0.010434,0.008443,4,0,0,0,0,42,40,15.50,true,connection_closed
goaway_churn,21,36996,10090,4010490,22560,0.010590,0.008443,4,0,0,0,0,44,42,15.50,true,connection_closed
goaway_churn,22,36996,10090,4010490,22560,0.010797,0.008443,4,0,0,0,0,46,44,15.50,true,connection_closed
goaway_churn,23,36996,10090,4010490,22560,0.011503,0.008443,4,0,0,0,0,48,46,15.50,true,connection_closed
goaway_churn,24,36996,10090,4010490,22560,0.011698,0.008726,4,0,0,0,0,50,48,15.50,true,connection_closed
goaway_churn,25,36996,10090,4010490,22560,0.011698,0.008910,4,0,0,0,0,52,50,15.50,true,connection_closed
goaway_churn,26,36996,10090,4010490,22560,0.011698,0.009087,4,0,0,0,0,54,52,15.50,true,connection_closed
goaway_churn,27,36996,10090,4010490,22560,0.011698,0.009280,4,0,0,0,0,56,54,15.50,true,connection_closed
goaway_churn,28,36996,10090,4010490,22560,0.011698,0.009659,4,0,0,0,0,58,56,15.50,true,connection_closed
goaway_churn,29,36996,10090,4010490,22560,0.011698,0.009945,4,0,0,0,0,60,58,15.50,true,connection_closed
goaway_churn,30,36996,10090,4010490,22560,0.011698,0.010217,4,0,0,0,0,62,60,15.50,true,connection_closed
data_frame_slowloris,0,36932,10090,4010490,22560,0.009742,0.005448,4,0,0,0,0,8,8,1477.25,true,response_body_idle_timeout
data_frame_slowloris,1,36996,10090,4010490,22560,0.009742,0.005639,4,0,0,0,0,9,9,1477.25,true,response_body_idle_timeout
data_frame_slowloris,2,36996,10090,4010490,22560,0.009742,0.005816,4,0,0,0,0,10,10,1477.25,true,response_body_idle_timeout
data_frame_slowloris,3,36996,10090,4010490,22560,0.009742,0.005987,4,0,0,0,0,11,11,1477.25,true,response_body_idle_timeout
data_frame_slowloris,4,36996,10090,4010490,22560,0.009742,0.006168,4,0,0,0,0,12,12,1477.25,true,response_body_idle_timeout
data_frame_slowloris,5,36996,10090,4010490,22560,0.009742,0.006380,4,0,0,0,0,13,13,1477.25,true,response_body_idle_timeout
data_frame_slowloris,6,36996,10090,4010490,22560,0.009742,0.006560,4,0,0,0,0,14,14,1477.25,true,response_body_idle_timeout
data_frame_slowloris,7,36996,10090,4010490,22560,0.009742,0.006726,4,0,0,0,0,15,15,1477.25,true,response_body_idle_timeout
data_frame_slowloris,8,36996,10090,4010490,22560,0.009742,0.006912,4,0,0,0,0,16,16,1477.25,true,response_body_idle_timeout
data_frame_slowloris,9,36996,10090,4010490,22560,0.009742,0.007097,4,0,0,0,0,17,17,1477.25,true,response_body_idle_timeout
data_frame_slowloris,10,36996,10090,4010490,22560,0.009742,0.007286,4,0,0,0,0,18,18,1477.25,true,response_body_idle_timeout
data_frame_slowloris,11,36996,10090,4010490,22560,0.009742,0.007479,4,0,0,0,0,19,19,1477.25,true,response_body_idle_timeout
data_frame_slowloris,12,36996,10090,4010490,22560,0.009742,0.007654,4,0,0,0,0,20,20,1477.25,true,response_body_idle_timeout
data_frame_slowloris,13,36996,10090,4010490,22560,0.009742,0.007852,4,0,0,0,0,21,21,1477.25,true,response_body_idle_timeout
data_frame_slowloris,14,36996,10090,4010490,22560,0.009742,0.008010,4,0,0,0,0,22,22,1477.25,true,response_body_idle_timeout
data_frame_slowloris,15,36996,10090,4010490,22560,0.009742,0.008184,4,0,0,0,0,23,23,1477.25,true,response_body_idle_timeout
data_frame_slowloris,16,36996,10090,4010490,22560,0.009742,0.008382,4,0,0,0,0,24,24,1477.25,true,response_body_idle_timeout
data_frame_slowloris,17,36996,10090,4010490,22560,0.009894,0.008443,4,0,0,0,0,25,25,1477.25,true,response_body_idle_timeout
data_frame_slowloris,18,36996,10090,4010490,22560,0.010100,0.008443,4,0,0,0,0,26,26,1477.25,true,response_body_idle_timeout
data_frame_slowloris,19,36996,10090,4010490,22560,0.010285,0.008443,4,0,0,0,0,27,27,1477.25,true,response_body_idle_timeout
data_frame_slowloris,20,36996,10090,4010490,22560,0.010441,0.008443,4,0,0,0,0,28,28,1477.25,true,response_body_idle_timeout
data_frame_slowloris,21,36996,10090,4010490,22560,0.010597,0.008443,4,0,0,0,0,29,29,1477.25,true,response_body_idle_timeout
data_frame_slowloris,22,36996,10090,4010490,22560,0.010806,0.008443,4,0,0,0,0,30,30,1477.25,true,response_body_idle_timeout
data_frame_slowloris,23,36996,10090,4010490,22560,0.011521,0.008443,4,0,0,0,0,31,31,1477.25,true,response_body_idle_timeout
data_frame_slowloris,24,36996,10090,4010490,22560,0.011698,0.008733,4,0,0,0,0,32,32,1477.25,true,response_body_idle_timeout
data_frame_slowloris,25,36996,10090,4010490,22560,0.011698,0.008917,4,0,0,0,0,33,33,1477.25,true,response_body_idle_timeout
data_frame_slowloris,26,36996,10090,4010490,22560,0.011698,0.009094,4,0,0,0,0,34,34,1477.25,true,response_body_idle_timeout
data_frame_slowloris,27,36996,10090,4010490,22560,0.011698,0.009287,4,0,0,0,0,35,35,1477.25,true,response_body_idle_timeout
data_frame_slowloris,28,36996,10090,4010490,22560,0.011698,0.009668,4,0,0,0,0,36,36,1477.25,true,response_body_idle_timeout
data_frame_slowloris,29,36996,10090,4010490,22560,0.011698,0.009954,4,0,0,0,0,37,37,1477.25,true,response_body_idle_timeout
data_frame_slowloris,30,36996,10090,4010490,22560,0.011698,0.010229,4,0,0,0,0,38,38,1477.25,true,response_body_idle_timeout
huffman_cpu_amplification,0,36932,10090,4010490,22560,0.009742,0.005455,4,0,0,0,0,1000,968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,1,36996,10090,4010490,22560,0.009742,0.005647,4,0,0,0,0,2000,1968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,2,36996,10090,4010490,22560,0.009742,0.005824,4,0,0,0,0,3000,2968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,3,36996,10090,4010490,22560,0.009742,0.005994,4,0,0,0,0,4000,3968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,4,36996,10090,4010490,22560,0.009742,0.006177,4,0,0,0,0,5000,4968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,5,36996,10090,4010490,22560,0.009742,0.006388,4,0,0,0,0,6000,5968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,6,36996,10090,4010490,22560,0.009742,0.006569,4,0,0,0,0,7000,6968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,7,36996,10090,4010490,22560,0.009742,0.006733,4,0,0,0,0,8000,7968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,8,36996,10090,4010490,22560,0.009742,0.006923,4,0,0,0,0,9000,8968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,9,36996,10090,4010490,22560,0.009742,0.007106,4,0,0,0,0,10000,9968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,10,36996,10090,4010490,22560,0.009742,0.007295,4,0,0,0,0,11000,10968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,11,36996,10090,4010490,22560,0.009742,0.007487,4,0,0,0,0,12000,11968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,12,36996,10090,4010490,22560,0.009742,0.007661,4,0,0,0,0,13000,12968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,13,36996,10090,4010490,22560,0.009742,0.007862,4,0,0,0,0,14000,13968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,14,36996,10090,4010490,22560,0.009742,0.008016,4,0,0,0,0,15000,14968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,15,36996,10090,4010490,22560,0.009742,0.008192,4,0,0,0,0,16000,15968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,16,36996,10090,4010490,22560,0.009742,0.008391,4,0,0,0,0,17000,16968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,17,36996,10090,4010490,22560,0.009904,0.008443,4,0,0,0,0,18000,17968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,18,36996,10090,4010490,22560,0.010108,0.008443,4,0,0,0,0,19000,18968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,19,36996,10090,4010490,22560,0.010298,0.008443,4,0,0,0,0,20000,19968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,20,36996,10090,4010490,22560,0.010448,0.008443,4,0,0,0,0,21000,20968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,21,36996,10090,4010490,22560,0.010604,0.008443,4,0,0,0,0,22000,21968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,22,36996,10090,4010490,22560,0.010816,0.008443,4,0,0,0,0,23000,22968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,23,36996,10090,4010490,22560,0.011585,0.008443,4,0,0,0,0,24000,23968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,24,36996,10090,4010490,22560,0.011698,0.008742,4,0,0,0,0,25000,24968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,25,36996,10090,4010490,22560,0.011698,0.008924,4,0,0,0,0,26000,25968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,26,36996,10090,4010490,22560,0.011698,0.009101,4,0,0,0,0,27000,26968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,27,36996,10090,4010490,22560,0.011698,0.009295,4,0,0,0,0,28000,27968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,28,36996,10090,4010490,22560,0.011698,0.009676,4,0,0,0,0,29000,28968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,29,36996,10090,4010490,22560,0.011698,0.009963,4,0,0,0,0,30000,29968,0.03,true,hpack_decode_overflow
huffman_cpu_amplification,30,36996,10090,4010490,22560,0.011698,0.010240,4,0,0,0,0,31000,30968,0.03,true,hpack_decode_overflow
header_normalization_edges,0,36932,10090,4010490,22560,0.009742,0.005461,4,0,0,0,0,64,32,0.48,true,header_invalid
header_normalization_edges,1,36996,10090,4010490,22560,0.009742,0.005654,4,0,0,0,0,128,96,0.48,true,header_invalid
header_normalization_edges,2,36996,10090,4010490,22560,0.009742,0.005832,4,0,0,0,0,192,160,0.48,true,header_invalid
header_normalization_edges,3,36996,10090,4010490,22560,0.009742,0.006000,4,0,0,0,0,256,224,0.48,true,header_invalid
header_normalization_edges,4,36996,10090,4010490,22560,0.009742,0.006185,4,0,0,0,0,320,288,0.48,true,header_invalid
header_normalization_edges,5,36996,10090,4010490,22560,0.009742,0.006397,4,0,0,0,0,384,352,0.48,true,header_invalid
header_normalization_edges,6,36996,10090,4010490,22560,0.009742,0.006577,4,0,0,0,0,448,416,0.48,true,header_invalid
header_normalization_edges,7,36996,10090,4010490,22560,0.009742,0.006739,4,0,0,0,0,512,480,0.48,true,header_invalid
header_normalization_edges,8,36996,10090,4010490,22560,0.009742,0.006934,4,0,0,0,0,576,544,0.48,true,header_invalid
header_normalization_edges,9,36996,10090,4010490,22560,0.009742,0.007115,4,0,0,0,0,640,608,0.48,true,header_invalid
header_normalization_edges,10,36996,10090,4010490,22560,0.009742,0.007303,4,0,0,0,0,704,672,0.48,true,header_invalid
header_normalization_edges,11,36996,10090,4010490,22560,0.009742,0.007496,4,0,0,0,0,768,736,0.48,true,header_invalid
header_normalization_edges,12,36996,10090,4010490,22560,0.009742,0.007667,4,0,0,0,0,832,800,0.48,true,header_invalid
header_normalization_edges,13,36996,10090,4010490,22560,0.009742,0.007870,4,0,0,0,0,896,864,0.48,true,header_invalid
header_normalization_edges,14,36996,10090,4010490,22560,0.009742,0.008023,4,0,0,0,0,960,928,0.48,true,header_invalid
header_normalization_edges,15,36996,10090,4010490,22560,0.009742,0.008198,4,0,0,0,0,1024,992,0.48,true,header_invalid
header_normalization_edges,16,36996,10090,4010490,22560,0.009742,0.008400,4,0,0,0,0,1088,1056,0.48,true,header_invalid
header_normalization_edges,17,36996,10090,4010490,22560,0.009912,0.008443,4,0,0,0,0,1152,1120,0.48,true,header_invalid
header_normalization_edges,18,36996,10090,4010490,22560,0.010117,0.008443,4,0,0,0,0,1216,1184,0.48,true,header_invalid
header_normalization_edges,19,36996,10090,4010490,22560,0.010306,0.008443,4,0,0,0,0,1280,1248,0.48,true,header_invalid
header_normalization_edges,20,36996,10090,4010490,22560,0.010454,0.008443,4,0,0,0,0,1344,1312,0.48,true,header_invalid
header_normalization_edges,21,36996,10090,4010490,22560,0.010610,0.008443,4,0,0,0,0,1408,1376,0.48,true,header_invalid
header_normalization_edges,22,36996,10090,4010490,22560,0.010824,0.008443,4,0,0,0,0,1472,1440,0.48,true,header_invalid
header_normalization_edges,23,36996,10090,4010490,22560,0.011656,0.008443,4,0,0,0,0,1536,1504,0.48,true,header_invalid
header_normalization_edges,24,36996,10090,4010490,22560,0.011698,0.008752,4,0,0,0,0,1600,1568,0.48,true,header_invalid
header_normalization_edges,25,36996,10090,4010490,22560,0.011698,0.008930,4,0,0,0,0,1664,1632,0.48,true,header_invalid
header_normalization_edges,26,36996,10090,4010490,22560,0.011698,0.009108,4,0,0,0,0,1728,1696,0.48,true,header_invalid
header_normalization_edges,27,36996,10090,4010490,22560,0.011698,0.009301,4,0,0,0,0,1792,1760,0.48,true,header_invalid
header_normalization_edges,28,36996,10090,4010490,22560,0.011698,0.009683,4,0,0,0,0,1856,1824,0.48,true,header_invalid
header_normalization_edges,29,36996,10090,4010490,22560,0.011698,0.009972,4,0,0,0,0,1920,1888,0.48,true,header_invalid
header_normalization_edges,30,36996,10090,4010490,22560,0.011698,0.010250,4,0,0,0,0,1984,1952,0.48,true,header_invalid
allocator_pressure,0,36932,10090,4010490,22560,0.009742,0.005467,4,0,0,0,0,14000,11872,132.40,true,connection_protocol_violation
allocator_pressure,1,36996,10090,4010490,22560,0.009742,0.005661,4,0,0,0,0,15000,12872,132.40,true,connection_protocol_violation
allocator_pressure,2,36996,10090,4010490,22560,0.009742,0.005841,4,0,0,0,0,16000,13872,132.40,true,connection_protocol_violation
allocator_pressure,3,36996,10090,4010490,22560,0.009742,0.006007,4,0,0,0,0,17000,14872,132.40,true,connection_protocol_violation
allocator_pressure,4,36996,10090,4010490,22560,0.009742,0.006193,4,0,0,0,0,18000,15872,132.40,true,connection_protocol_violation
allocator_pressure,5,36996,10090,4010490,22560,0.009742,0.006405,4,0,0,0,0,19000,16872,132.40,true,connection_protocol_violation
allocator_pressure,6,36996,10090,4010490,22560,0.009742,0.006586,4,0,0,0,0,20000,17872,132.40,true,connection_protocol_violation
allocator_pressure,7,36996,10090,4010490,22560,0.009742,0.006746,4,0,0,0,0,21000,18872,132.40,true,connection_protocol_violation
allocator_pressure,8,36996,10090,4010490,22560,0.009742,0.006945,4,0,0,0,0,22000,19872,132.40,true,connection_protocol_violation
allocator_pressure,9,36996,10090,4010490,22560,0.009742,0.007123,4,0,0,0,0,23000,20872,132.40,true,connection_protocol_violation
allocator_pressure,10,36996,10090,4010490,22560,0.009742,0.007311,4,0,0,0,0,24000,21872,132.40,true,connection_protocol_violation
allocator_pressure,11,36996,10090,4010490,22560,0.009742,0.007504,4,0,0,0,0,25000,22872,132.40,true,connection_protocol_violation
allocator_pressure,12,36996,10090,4010490,22560,0.009742,0.007674,4,0,0,0,0,26000,23872,132.40,true,connection_protocol_violation
allocator_pressure,13,36996,10090,4010490,22560,0.009742,0.007879,4,0,0,0,0,27000,24872,132.40,true,connection_protocol_violation
allocator_pressure,14,36996,10090,4010490,22560,0.009742,0.008030,4,0,0,0,0,28000,25872,132.40,true,connection_protocol_violation
allocator_pressure,15,36996,10090,4010490,22560,0.009742,0.008205,4,0,0,0,0,29000,26872,132.40,true,connection_protocol_violation
allocator_pressure,16,36996,10090,4010490,22560,0.009742,0.008408,4,0,0,0,0,30000,27872,132.40,true,connection_protocol_violation
allocator_pressure,17,36996,10090,4010490,22560,0.009920,0.008443,4,0,0,0,0,31000,28872,132.40,true,connection_protocol_violation
allocator_pressure,18,36996,10090,4010490,22560,0.010125,0.008443,4,0,0,0,0,32000,29872,132.40,true,connection_protocol_violation
allocator_pressure,19,36996,10090,4010490,22560,0.010315,0.008443,4,0,0,0,0,33000,30872,132.40,true,connection_protocol_violation
allocator_pressure,20,36996,10090,4010490,22560,0.010460,0.008443,4,0,0,0,0,34000,31872,132.40,true,connection_protocol_violation
allocator_pressure,21,36996,10090,4010490,22560,0.010616,0.008443,4,0,0,0,0,35000,32872,132.40,true,connection_protocol_violation
allocator_pressure,22,36996,10090,4010490,22560,0.010833,0.008443,4,0,0,0,0,36000,33872,132.40,true,connection_protocol_violation
allocator_pressure,23,36996,10090,4010490,22560,0.011679,0.008443,4,0,0,0,0,37000,34872,132.40,true,connection_protocol_violation
allocator_pressure,24,36996,10090,4010490,22560,0.011698,0.008761,4,0,0,0,0,38000,35872,132.40,true,connection_protocol_violation
allocator_pressure,25,36996,10090,4010490,22560,0.011698,0.008937,4,0,0,0,0,39000,36872,132.40,true,connection_protocol_violation
allocator_pressure,26,36996,10090,4010490,22560,0.011698,0.009114,4,0,0,0,0,40000,37872,132.40,true,connection_protocol_violation
allocator_pressure,27,36996,10090,4010490,22560,0.011698,0.009308,4,0,0,0,0,41000,38872,132.40,true,connection_protocol_violation
allocator_pressure,28,36996,10090,4010490,22560,0.011698,0.009691,4,0,0,0,0,42000,39872,132.40,true,connection_protocol_violation
allocator_pressure,29,36996,10090,4010490,22560,0.011698,0.009980,4,0,0,0,0,43000,40872,132.40,true,connection_protocol_violation
allocator_pressure,30,36996,10090,4010490,22560,0.011698,0.010262,4,0,0,0,0,44000,41872,132.40,true,connection_protocol_violation
