name,operations,sample,wall_ns,allocated_words
eta_signal.lane.changed.depth_10,524288,1,1640.977644,1588.000086
eta_signal.lane.changed.depth_10,524288,2,1640.083156,1588.000086
eta_signal.lane.changed.depth_10,524288,3,1643.583346,1588.000086
eta_signal.lane.changed.depth_10,524288,4,1638.965387,1588.000086
eta_signal.lane.changed.depth_10,524288,5,1642.248208,1588.000086
eta_signal.lane.changed.depth_10,524288,6,1642.442840,1588.000086
eta_signal.lane.changed.depth_10,524288,7,1638.399226,1588.000086
eta_signal.lane.changed.depth_10,524288,8,1640.848041,1588.000086
eta_signal.lane.changed.depth_10,524288,9,1635.858553,1588.000086
eta_signal.public_sync.changed.depth_10,262144,1,2414.290975,2671.000172
eta_signal.public_sync.changed.depth_10,262144,2,2419.982593,2671.000172
eta_signal.public_sync.changed.depth_10,262144,3,2439.670425,2671.000172
eta_signal.public_sync.changed.depth_10,262144,4,2419.197699,2671.000172
eta_signal.public_sync.changed.depth_10,262144,5,2431.308531,2671.000172
eta_signal.public_sync.changed.depth_10,262144,6,2418.259101,2671.000172
eta_signal.public_sync.changed.depth_10,262144,7,2422.196303,2671.000172
eta_signal.public_sync.changed.depth_10,262144,8,2430.599125,2671.000172
eta_signal.public_sync.changed.depth_10,262144,9,2423.202204,2671.000172
eta_signal.public_eio.changed.depth_10,131072,1,4553.015970,3845.000580
eta_signal.public_eio.changed.depth_10,131072,2,4551.582606,3845.000580
eta_signal.public_eio.changed.depth_10,131072,3,4596.337021,3845.000580
eta_signal.public_eio.changed.depth_10,131072,4,4568.870281,3845.000580
eta_signal.public_eio.changed.depth_10,131072,5,4565.428753,3845.000580
eta_signal.public_eio.changed.depth_10,131072,6,4568.611985,3845.000580
eta_signal.public_eio.changed.depth_10,131072,7,4588.348020,3845.000580
eta_signal.public_eio.changed.depth_10,131072,8,4566.818461,3845.000580
eta_signal.public_eio.changed.depth_10,131072,9,4544.968760,3845.000580
eta_signal.scheduled_eio.changed.depth_10,131072,1,4757.645002,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,2,4772.080501,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,3,4790.681487,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,4,4757.956049,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,5,4713.730959,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,6,4726.249244,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,7,4736.235496,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,8,4744.100806,3898.000580
eta_signal.scheduled_eio.changed.depth_10,131072,9,4730.338333,3898.000580
eta_signal.observer_eio.changed.depth_10,131072,1,6980.286344,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,2,6998.123354,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,3,7006.310625,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,4,6999.152902,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,5,6949.279850,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,6,6978.301826,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,7,7005.957741,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,8,7003.638530,5985.000580
eta_signal.observer_eio.changed.depth_10,131072,9,7026.825187,5985.000580
eta_signal.timer_eio.changed.depth_10,65536,1,10327.730706,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,2,10309.755453,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,3,10292.693332,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,4,10273.943190,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,5,10306.670447,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,6,10311.552614,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,7,10305.357137,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,8,10243.744327,8360.001160
eta_signal.timer_eio.changed.depth_10,65536,9,10289.961210,8360.001160
eta_signal.raw.changed.depth_100,65536,1,9467.818018,7529.003647
eta_signal.raw.changed.depth_100,65536,2,9466.795746,7529.003647
eta_signal.raw.changed.depth_100,65536,3,9478.040738,7529.003647
eta_signal.raw.changed.depth_100,65536,4,9478.379070,7529.003647
eta_signal.raw.changed.depth_100,65536,5,9497.420251,7529.003647
eta_signal.raw.changed.depth_100,65536,6,9510.160453,7529.003647
eta_signal.raw.changed.depth_100,65536,7,9474.228136,7529.003647
eta_signal.raw.changed.depth_100,65536,8,9520.063031,7529.003647
eta_signal.raw.changed.depth_100,65536,9,9492.247045,7529.003647
eta_signal.effect.changed.depth_100,65536,1,9566.134395,7539.004303
eta_signal.effect.changed.depth_100,65536,2,9626.528481,7539.004303
eta_signal.effect.changed.depth_100,65536,3,9527.757356,7539.004303
eta_signal.effect.changed.depth_100,65536,4,9546.249203,7539.004303
eta_signal.effect.changed.depth_100,65536,5,9558.945749,7539.004303
eta_signal.effect.changed.depth_100,65536,6,9560.517356,7539.004303
eta_signal.effect.changed.depth_100,65536,7,9568.844689,7539.004303
eta_signal.effect.changed.depth_100,65536,8,9528.994269,7539.004303
eta_signal.effect.changed.depth_100,65536,9,9537.659935,7539.004303
eta_signal.lane.changed.depth_100,65536,1,9749.801393,7708.000687
eta_signal.lane.changed.depth_100,65536,2,9777.617379,7708.000687
eta_signal.lane.changed.depth_100,65536,3,9789.444448,7708.000687
eta_signal.lane.changed.depth_100,65536,4,9745.970601,7708.000687
eta_signal.lane.changed.depth_100,65536,5,9769.439203,7708.000687
eta_signal.lane.changed.depth_100,65536,6,9744.311683,7708.000687
eta_signal.lane.changed.depth_100,65536,7,9753.723134,7708.000687
eta_signal.lane.changed.depth_100,65536,8,9774.092177,7708.000687
eta_signal.lane.changed.depth_100,65536,9,9770.767065,7708.000687
eta_signal.public_sync.changed.depth_100,65536,1,10644.620488,8791.000687
eta_signal.public_sync.changed.depth_100,65536,2,10588.868463,8791.000687
eta_signal.public_sync.changed.depth_100,65536,3,10586.078133,8791.000687
eta_signal.public_sync.changed.depth_100,65536,4,10574.069165,8791.000687
eta_signal.public_sync.changed.depth_100,65536,5,10553.114407,8791.000687
eta_signal.public_sync.changed.depth_100,65536,6,10507.003026,8791.000687
eta_signal.public_sync.changed.depth_100,65536,7,10536.801710,8791.000687
eta_signal.public_sync.changed.depth_100,65536,8,10536.834452,8791.000687
