name,operations,sample,wall_ns,allocated_words
incremental.cutoff.depth_10,16777216,8,31.157612,0.000001
incremental.cutoff.depth_10,16777216,9,31.157199,0.000001
eta_signal.cutoff.depth_10,524288,1,1192.588570,431.000019
eta_signal.cutoff.depth_10,524288,2,1194.955985,431.000019
eta_signal.cutoff.depth_10,524288,3,1196.910944,431.000019
eta_signal.cutoff.depth_10,524288,4,1194.166089,431.000019
eta_signal.cutoff.depth_10,524288,5,1193.782737,431.000019
eta_signal.cutoff.depth_10,524288,6,1193.080607,431.000019
eta_signal.cutoff.depth_10,524288,7,1193.918251,431.000019
eta_signal.cutoff.depth_10,524288,8,1208.019057,431.000019
eta_signal.cutoff.depth_10,524288,9,1199.882718,431.000019
incremental.dynamic.switch,4194304,1,140.955194,49.000002
incremental.dynamic.switch,4194304,2,145.197873,49.000002
incremental.dynamic.switch,4194304,3,142.249121,49.000002
incremental.dynamic.switch,4194304,4,145.412400,49.000002
incremental.dynamic.switch,4194304,5,140.815246,49.000002
incremental.dynamic.switch,4194304,6,143.165607,49.000002
incremental.dynamic.switch,4194304,7,144.902231,49.000002
incremental.dynamic.switch,4194304,8,141.794430,49.000002
incremental.dynamic.switch,4194304,9,144.540536,49.000002
eta_signal.dynamic.switch,524288,1,1430.576503,636.000019
eta_signal.dynamic.switch,524288,2,1509.237336,644.000042
eta_signal.dynamic.switch,524288,3,1468.128175,636.000040
eta_signal.dynamic.switch,524288,4,1455.643087,636.000019
eta_signal.dynamic.switch,524288,5,1493.335731,636.000040
eta_signal.dynamic.switch,524288,6,1565.176262,652.000042
eta_signal.dynamic.switch,524288,7,1501.867246,636.000040
eta_signal.dynamic.switch,524288,8,1513.038569,636.000019
eta_signal.dynamic.switch,524288,9,1514.295491,636.000019
incr_map.data_change.10000,2097152,1,297.941256,186.000005
incr_map.data_change.10000,2097152,2,295.692416,186.000005
incr_map.data_change.10000,2097152,3,302.390049,186.000005
incr_map.data_change.10000,2097152,4,304.992113,186.000005
incr_map.data_change.10000,2097152,5,305.498133,186.000005
incr_map.data_change.10000,2097152,6,308.500262,186.000005
incr_map.data_change.10000,2097152,7,305.106141,186.000005
incr_map.data_change.10000,2097152,8,303.958473,186.000005
incr_map.data_change.10000,2097152,9,304.256446,186.000005
eta_signal_map.data_change.10000,4096,1,207259.028684,746.002441
eta_signal_map.data_change.10000,4096,2,188724.661712,746.002441
eta_signal_map.data_change.10000,4096,3,189099.111594,746.002441
eta_signal_map.data_change.10000,4096,4,189274.374861,746.002441
eta_signal_map.data_change.10000,4096,5,191925.500985,746.002441
eta_signal_map.data_change.10000,4096,6,193625.455722,746.002441
eta_signal_map.data_change.10000,4096,7,192871.550098,746.002441
eta_signal_map.data_change.10000,4096,8,192776.846234,746.002441
eta_signal_map.data_change.10000,4096,9,193051.295355,746.002441
incr_map.data_change.100000,2097152,1,374.917022,234.000005
incr_map.data_change.100000,2097152,2,375.323225,234.000005
incr_map.data_change.100000,2097152,3,375.260811,234.000005
incr_map.data_change.100000,2097152,4,375.050035,234.000005
incr_map.data_change.100000,2097152,5,373.939997,234.000005
incr_map.data_change.100000,2097152,6,371.806209,234.000005
incr_map.data_change.100000,2097152,7,368.974270,234.000005
incr_map.data_change.100000,2097152,8,368.141173,234.000005
incr_map.data_change.100000,2097152,9,353.295832,234.000005
eta_signal_map.data_change.100000,128,1,4069570.451975,838.078125
eta_signal_map.data_change.100000,128,2,4003759.473562,838.078125
eta_signal_map.data_change.100000,128,3,3977648.913860,838.078125
eta_signal_map.data_change.100000,128,4,4059413.447976,838.078125
eta_signal_map.data_change.100000,128,5,4004202.783108,838.078125
eta_signal_map.data_change.100000,128,6,3970609.977841,838.078125
eta_signal_map.data_change.100000,128,7,3984164.446592,838.078125
eta_signal_map.data_change.100000,128,8,4070123.657584,838.078125
eta_signal_map.data_change.100000,128,9,3981929.272413,838.078125
incr_map.membership_change.10000,1048576,1,482.003088,349.500010
incr_map.membership_change.10000,1048576,2,486.571480,349.500010
incr_map.membership_change.10000,1048576,3,481.450115,349.500010
incr_map.membership_change.10000,1048576,4,479.104983,349.500010
incr_map.membership_change.10000,1048576,5,487.252237,349.500010
incr_map.membership_change.10000,1048576,6,479.899427,349.500010
incr_map.membership_change.10000,1048576,7,475.331262,349.500010
incr_map.membership_change.10000,1048576,8,481.508096,349.500010
incr_map.membership_change.10000,1048576,9,482.584028,349.500010
eta_signal_map.membership_change.10000,4096,1,188672.158401,1001.002441
eta_signal_map.membership_change.10000,4096,2,188901.147339,1005.002686
eta_signal_map.membership_change.10000,4096,3,188828.620594,1001.002441
eta_signal_map.membership_change.10000,4096,4,193544.430658,1001.002441
eta_signal_map.membership_change.10000,4096,5,189402.082469,1001.002441
eta_signal_map.membership_change.10000,4096,6,189972.633962,1009.002686
eta_signal_map.membership_change.10000,4096,7,189259.066246,1001.002441
eta_signal_map.membership_change.10000,4096,8,188903.533854,1001.002441
eta_signal_map.membership_change.10000,4096,9,188938.691281,1001.002441
incr_map.membership_change.100000,1048576,1,586.431497,439.500010
incr_map.membership_change.100000,1048576,2,581.429504,439.500010
incr_map.membership_change.100000,1048576,3,566.184099,439.500010
incr_map.membership_change.100000,1048576,4,570.924612,439.500010
incr_map.membership_change.100000,1048576,5,572.307727,439.500010
incr_map.membership_change.100000,1048576,6,574.539172,439.500010
incr_map.membership_change.100000,1048576,7,576.318598,439.500010
incr_map.membership_change.100000,1048576,8,584.982899,439.500010
incr_map.membership_change.100000,1048576,9,578.957497,439.500010
eta_signal_map.membership_change.100000,128,1,4046546.295285,1134.078125
eta_signal_map.membership_change.100000,128,2,4007196.053863,1138.085938
eta_signal_map.membership_change.100000,128,3,3963686.525822,1134.078125
eta_signal_map.membership_change.100000,128,4,3940546.885133,1134.078125
eta_signal_map.membership_change.100000,128,5,4015086.218715,1134.078125
eta_signal_map.membership_change.100000,128,6,3978172.317147,1142.085938
eta_signal_map.membership_change.100000,128,7,4003508.016467,1134.078125
eta_signal_map.membership_change.100000,128,8,3939710.557461,1134.078125
eta_signal_map.membership_change.100000,128,9,4038054.496050,1134.078125
incr_map.child_change.10000,8388608,1,112.317338,84.000001
incr_map.child_change.10000,8388608,2,111.857872,84.000001
incr_map.child_change.10000,8388608,3,112.192282,84.000001
incr_map.child_change.10000,8388608,4,112.941990,84.000001
incr_map.child_change.10000,8388608,5,113.590943,84.000001
incr_map.child_change.10000,8388608,6,113.580342,84.000001
incr_map.child_change.10000,8388608,7,113.409158,84.000001
incr_map.child_change.10000,8388608,8,113.577130,84.000001
incr_map.child_change.10000,8388608,9,112.190349,84.000001
eta_signal_map.child_change.10000,1024,1,807983.335108,440.009766
eta_signal_map.child_change.10000,1024,2,799467.554316,440.009766
eta_signal_map.child_change.10000,1024,3,811332.138255,440.009766
eta_signal_map.child_change.10000,1024,4,811894.424260,440.009766
eta_signal_map.child_change.10000,1024,5,821861.438453,440.009766
eta_signal_map.child_change.10000,1024,6,812658.341601,440.009766
eta_signal_map.child_change.10000,1024,7,809994.060546,440.009766
eta_signal_map.child_change.10000,1024,8,809498.131275,440.009766
eta_signal_map.child_change.10000,1024,9,812195.241451,440.009766
incr_map.child_change.100000,4194304,1,126.786915,108.000002
incr_map.child_change.100000,4194304,2,128.114209,108.000002
incr_map.child_change.100000,4194304,3,128.016950,108.000002
incr_map.child_change.100000,4194304,4,127.765418,108.000002
incr_map.child_change.100000,4194304,5,124.039389,108.000002
incr_map.child_change.100000,4194304,6,124.363623,108.000002
incr_map.child_change.100000,4194304,7,124.927737,108.000002
incr_map.child_change.100000,4194304,8,122.592212,108.000002
incr_map.child_change.100000,4194304,9,123.782172,108.000002
eta_signal_map.child_change.100000,32,1,27120940.387249,464.312500
eta_signal_map.child_change.100000,32,2,27198188.006878,464.312500
eta_signal_map.child_change.100000,32,3,27079969.644547,464.312500
eta_signal_map.child_change.100000,32,4,27138501.405716,464.312500
eta_signal_map.child_change.100000,32,5,27073092.758656,464.312500
eta_signal_map.child_change.100000,32,6,27026504.278183,464.312500
eta_signal_map.child_change.100000,32,7,26995845.139027,464.312500
eta_signal_map.child_change.100000,32,8,27153566.479683,464.312500
eta_signal_map.child_change.100000,32,9,26990935.206413,464.312500
