name,operations,sample,wall_ns,allocated_words
incr_map.child_change.100000,4194304,6,128.118018,108.000002
incr_map.child_change.100000,4194304,7,127.627345,108.000002
incr_map.child_change.100000,4194304,8,129.632951,108.000002
incr_map.child_change.100000,4194304,9,131.721947,108.000002
eta_signal_map.child_change.100000,32,1,25922842.323780,464.312500
eta_signal_map.child_change.100000,32,2,26197716.593742,464.312500
eta_signal_map.child_change.100000,32,3,25901310.145855,464.312500
eta_signal_map.child_change.100000,32,4,26043847.203255,464.312500
eta_signal_map.child_change.100000,32,5,26482969.522476,464.312500
eta_signal_map.child_change.100000,32,6,26537567.377090,464.312500
eta_signal_map.child_change.100000,32,7,26343032.717705,464.312500
eta_signal_map.child_change.100000,32,8,26392653.584480,464.312500
eta_signal_map.child_change.100000,32,9,26320904.493332,464.312500
